rid,oid,ecf_class_id,starttime_utc,endtime_utc
9ade9697-d896-4b88-8194-2b9ca5b59e3f,858283470,XAEntity.Cycle.ProductionCycle.LoaderCycle,2020-01-26 20:53:48.0,2020-01-26 20:58:52.0
05a468b0-1a9f-4035-aac5-41f667661aed,858281205,XAEntity.Cycle.ProductionCycle.TruckCycle,2020-01-26 20:39:34.0,2020-01-26 20:59:01.0
dd1edf2e-482c-424d-a875-16d5ff869eec,858283530,XAEntity.Cycle.ProductionCycle.LoaderCycle,2020-01-26 20:56:48.0,2020-01-26 20:59:08.0
5bde80b3-e88d-4afa-ac3f-75cd5dd9b607,858283628,XAEntity.Cycle.ProductionCycle.LoaderCycle,2020-01-26 20:56:36.0,2020-01-26 20:59:43.0
fb9c58a4-2f9c-4aa5-936b-dbb87c503fdd,858283734,XAEntity.Cycle.ProductionCycle.LoaderCycle,2020-01-26 20:57:26.0,2020-01-26 21:00:02.0
a0ac302e-2ab1-4a05-818f-ef5751238f49,858282764,XAEntity.Cycle.ProductionCycle.TruckCycle,2020-01-26 20:45:44.0,2020-01-26 21:00:47.0
9cb4834c-4965-4dfc-84bd-3bf7497022ac,858282560,XAEntity.Cycle.ProductionCycle.TruckCycle,2020-01-26 20:44:49.0,2020-01-26 21:00:52.0
dcde2627-9855-4483-b64d-ddc6b1511594,858284026,XAEntity.Cycle.ProductionCycle.LoaderCycle,2020-01-26 20:55:19.0,2020-01-26 21:01:35.0
8c2e361f-5b84-4bb7-a907-545ec8794e56,858284100,XAEntity.Cycle.ProductionCycle.LoaderCycle,2020-01-26 20:59:08.0,2020-01-26 21:01:57.0
2819d9ab-3bf0-4515-9bee-baf87710e832,858282815,XAEntity.Cycle.ProductionCycle.TruckCycle,2020-01-26 20:45:56.0,2020-01-26 21:02:11.0
a3e3f6cc-c86e-4ac2-8132-3331e9745916,858284182,XAEntity.Cycle.ProductionCycle.LoaderCycle,2020-01-26 20:58:52.0,2020-01-26 21:02:20.0
0767b3d3-1a4c-42f1-a8ab-829a5b533aed,858284253,XAEntity.Cycle.ProductionCycle.LoaderCycle,2020-01-26 21:00:02.0,2020-01-26 21:02:37.0
87c99590-93f2-40f3-bce3-a67b77d13627,858284285,XAEntity.Cycle.ProductionCycle.LoaderCycle,2020-01-26 21:02:20.0,2020-01-26 21:02:43.0
e4aa5bbe-492f-492b-9cc7-8cbb4e1c6d96,858284410,XAEntity.Cycle.ProductionCycle.LoaderCycle,2020-01-26 20:59:43.0,2020-01-26 21:03:20.0
eab1699f-726a-48d3-96cf-74f90d88332f,858283548,XAEntity.Cycle.ProductionCycle.TruckCycle,2020-01-26 20:49:09.0,2020-01-26 21:03:27.0
5ce573a9-81fb-4a59-b6cd-d96b5965e2c3,858281632,XAEntity.Cycle.ProductionCycle.TruckCycle,2020-01-26 20:41:03.0,2020-01-26 21:04:09.0
a44efbc0-8f24-4c8f-8fb1-c33c1a99f9fc,858284593,XAEntity.Cycle.ProductionCycle.LoaderCycle,2020-01-26 21:01:57.0,2020-01-26 21:04:16.0
0b06077f-f055-4bcb-be71-2da58de15551,858283930,XAEntity.Cycle.ProductionCycle.TruckCycle,2020-01-26 20:51:04.0,2020-01-26 21:04:50.0
085a8c7b-1a8b-447c-bde5-4ff09fb0e6b1,858283778,XAEntity.Cycle.ProductionCycle.TruckCycle,2020-01-26 20:50:11.0,2020-01-26 21:04:57.0
b1659a37-22b0-4e30-9238-8247e0e1090d,858284823,XAEntity.Cycle.ProductionCycle.LoaderCycle,2020-01-26 21:02:37.0,2020-01-26 21:05:10.0
4204abd4-59e8-42ec-9170-c5de75f0d629,858284914,XAEntity.Cycle.AuxiliaryCycle.AuxMobileCycle,2020-01-26 13:08:11.0,2020-01-26 21:05:35.0
19691185-61ed-4dd2-a1ed-76a100370cff,858283789,XAEntity.Cycle.ProductionCycle.TruckCycle,2020-01-26 20:50:17.0,2020-01-26 21:05:48.0
a4f0d53d-d6eb-4eb7-b50e-52f5f083f793,858284998,XAEntity.Cycle.ProductionCycle.LoaderCycle,2020-01-26 21:02:43.0,2020-01-26 21:06:11.0
5a6624ee-1d31-42bc-8c7f-18c2abce7a1e,858285025,XAEntity.Cycle.ProductionCycle.LoaderCycle,2020-01-26 21:03:20.0,2020-01-26 21:06:19.0
4cacb392-5a43-42a4-b544-773704c9a731,858285048,XAEntity.Cycle.ProductionCycle.LoaderCycle,2020-01-26 21:04:16.0,2020-01-26 21:06:22.0
0fdc0b64-94a5-40e2-8940-5f5093de57a1,858282178,XAEntity.Cycle.ProductionCycle.TruckCycle,2020-01-26 20:43:02.0,2020-01-26 21:07:15.0
6913a672-66fc-4761-9536-e34161920652,858284678,XAEntity.Cycle.ProductionCycle.TruckCycle,2020-01-26 20:54:15.0,2020-01-26 21:07:54.0
33d275c5-257c-4d28-92e1-2e7725413160,858283821,XAEntity.Cycle.ProductionCycle.TruckCycle,2020-01-26 20:50:29.0,2020-01-26 21:08:05.0
b39636dd-41c6-4a8a-b25f-ba2f4e55edd7,858284287,XAEntity.Cycle.ProductionCycle.TruckCycle,2020-01-26 20:52:46.0,2020-01-26 21:08:22.0
bb784885-161a-43bb-81ea-d8212f32bfb9,858285447,XAEntity.Cycle.ProductionCycle.LoaderCycle,2020-01-26 21:06:22.0,2020-01-26 21:08:27.0
5a36ec21-9d3c-4a4b-bbd3-3cd4e954f45b,858285587,XAEntity.Cycle.ProductionCycle.LoaderCycle,2020-01-26 21:01:35.0,2020-01-26 21:08:57.0
eb23ee87-1ad9-4d68-b7a7-0daabc3e4865,858285833,XAEntity.Cycle.ProductionCycle.LoaderCycle,2020-01-26 21:05:10.0,2020-01-26 21:09:49.0
8338fd06-96d4-4157-95b8-4e28ba613f13,858282969,XAEntity.Cycle.ProductionCycle.TruckCycle,2020-01-26 20:46:36.0,2020-01-26 21:10:14.0
0bad9610-7e88-4088-89ef-2ffc9af6a832,858284951,XAEntity.Cycle.ProductionCycle.TruckCycle,2020-01-26 20:55:50.0,2020-01-26 21:10:46.0
2c4443b4-d011-4e79-bc37-e66341453639,858284911,XAEntity.Cycle.ProductionCycle.TruckCycle,2020-01-26 20:55:36.0,2020-01-26 21:10:52.0
20c6428f-81cf-4779-ae3c-3f9133816a1e,858284671,XAEntity.Cycle.ProductionCycle.TruckCycle,2020-01-26 20:54:34.0,2020-01-26 21:11:02.0
44afd2fd-3c0c-48bb-9e5b-f088a4d70c03,858286482,XAEntity.Cycle.ProductionCycle.LoaderCycle,2020-01-26 21:06:19.0,2020-01-26 21:12:02.0
0f042ebd-473e-4711-b6c2-bee0be72c743,858286441,XAEntity.Cycle.ProductionCycle.LoaderCycle,2020-01-26 21:09:49.0,2020-01-26 21:12:16.0
179e0d3b-a6f4-441b-96aa-b6332ebc2bed,858285488,XAEntity.Cycle.ProductionCycle.TruckCycle,2020-01-26 20:58:31.0,2020-01-26 21:12:19.0
ea283aea-37ae-4131-b96c-6b526c0bd17c,858286637,XAEntity.Cycle.ProductionCycle.LoaderCycle,2020-01-26 21:06:11.0,2020-01-26 21:12:58.0
18c08ffa-fcd6-4f5f-a0c5-cc3ecf9c3f56,858286728,XAEntity.Cycle.ProductionCycle.LoaderCycle,2020-01-26 21:08:27.0,2020-01-26 21:13:25.0
265e300c-7c88-4eb6-8695-881af0baaba6,858283934,XAEntity.Cycle.ProductionCycle.TruckCycle,2020-01-26 20:51:06.0,2020-01-26 21:13:31.0
46d2d08a-93ff-453b-b2cb-b640e6859400,858285108,XAEntity.Cycle.ProductionCycle.TruckCycle,2020-01-26 20:56:35.0,2020-01-26 21:13:34.0
9c934346-a25d-4ddf-b366-021d99f6485f,858284615,XAEntity.Cycle.ProductionCycle.TruckCycle,2020-01-26 20:54:20.0,2020-01-26 21:14:00.0
3dedb85d-3f1d-4853-9918-26cfd7e3967d,858286969,XAEntity.Cycle.ProductionCycle.LoaderCycle,2020-01-26 21:12:16.0,2020-01-26 21:14:44.0
480733c4-3104-4cda-bc74-4261d446b56a,858285550,XAEntity.Cycle.ProductionCycle.TruckCycle,2020-01-26 20:58:43.0,2020-01-26 21:15:03.0
21a62bb7-39d5-4109-b4de-6c26df645a49,858285349,XAEntity.Cycle.ProductionCycle.TruckCycle,2020-01-26 20:57:51.0,2020-01-26 21:15:16.0
16e8878d-ae3a-44b8-8550-208e1a533234,858287078,XAEntity.Cycle.ProductionCycle.LoaderCycle,2020-01-26 21:12:02.0,2020-01-26 21:15:17.0
6d4e458f-456e-4e4c-8bfa-9dd9b1ca373c,858287326,XAEntity.Cycle.ProductionCycle.LoaderCycle,2020-01-26 21:13:25.0,2020-01-26 21:16:13.0
9a8d70f0-718c-4a5f-a936-525bc9ebb280,858287297,XAEntity.Cycle.ProductionCycle.LoaderCycle,2020-01-26 21:08:57.0,2020-01-26 21:16:24.0
8d8e73bc-530e-4412-9dcc-7a8e39f970dc,858287367,XAEntity.Cycle.ProductionCycle.LoaderCycle,2020-01-26 21:12:58.0,2020-01-26 21:16:42.0
4a7a9f88-67c5-4392-a9da-e681a8b0e722,858285620,XAEntity.Cycle.ProductionCycle.TruckCycle,2020-01-26 20:59:01.0,2020-01-26 21:16:45.0
62e79764-a1a6-4006-ac7c-7d9a3b184ba2,858286100,XAEntity.Cycle.ProductionCycle.TruckCycle,2020-01-26 21:00:47.0,2020-01-26 21:17:17.0
2a9013aa-81b8-4772-b72c-195d719a3fe4,858287525,XAEntity.Cycle.ProductionCycle.LoaderCycle,2020-01-26 21:14:44.0,2020-01-26 21:17:32.0
0db866d8-0069-4bec-b74c-d79bbaacff67,858286751,XAEntity.Cycle.ProductionCycle.TruckCycle,2020-01-26 21:03:27.0,2020-01-26 21:17:52.0
6c185df7-73f0-498e-9b9d-99e4f65b3f91,858287710,XAEntity.Cycle.ProductionCycle.LoaderCycle,2020-01-26 21:16:13.0,2020-01-26 21:18:42.0
6b008bb6-36ae-44cb-b884-4caee0db6c47,858287747,XAEntity.Cycle.AuxiliaryCycle.AuxMobileCycle,2020-01-26 20:41:55.0,2020-01-26 21:18:49.0
9b15c6d0-849f-431e-bf81-b19704e9a968,858287773,XAEntity.Cycle.ProductionCycle.LoaderCycle,2020-01-26 21:15:17.0,2020-01-26 21:18:57.0
d0b78c7b-258f-4aeb-bc6c-bc40eeb46606,858286988,XAEntity.Cycle.ProductionCycle.TruckCycle,2020-01-26 21:04:50.0,2020-01-26 21:20:15.0
3f638610-506c-49f3-b6be-943685fe4b70,858288064,XAEntity.Cycle.AuxiliaryCycle.AuxMobileCycle,2020-01-26 21:18:49.0,2020-01-26 21:20:33.0
ffaf8029-981b-439c-b954-0fa04f3866cb,858287016,XAEntity.Cycle.ProductionCycle.TruckCycle,2020-01-26 21:04:57.0,2020-01-26 21:20:39.0
f33da351-45b6-4fa2-a0ef-445c4eaadb24,858288139,XAEntity.Cycle.ProductionCycle.LoaderCycle,2020-01-26 21:18:42.0,2020-01-26 21:21:02.0
33017c1f-9985-48b6-a6d8-9079bdc1eeff,858288161,XAEntity.Cycle.ProductionCycle.LoaderCycle,2020-01-26 21:17:32.0,2020-01-26 21:21:05.0
af27b5c6-f4fd-40ca-9b25-4dbfb549de01,858286416,XAEntity.Cycle.ProductionCycle.TruckCycle,2020-01-26 21:02:11.0,2020-01-26 21:21:08.0
174b1435-b1ed-4487-b82d-344ba85677a6,858288260,XAEntity.Cycle.ProductionCycle.LoaderCycle,2020-01-26 21:16:42.0,2020-01-26 21:21:27.0
cef06ed6-4125-45b1-a20a-e0254fe12aec,858287611,XAEntity.Cycle.ProductionCycle.TruckCycle,2020-01-26 21:07:54.0,2020-01-26 21:22:24.0
c630a69c-897f-4838-a21f-6f577ebe75db,858288563,XAEntity.Cycle.ProductionCycle.LoaderCycle,2020-01-26 21:18:57.0,2020-01-26 21:22:25.0
cb04e197-9487-4f97-b749-25eeec707971,858286896,XAEntity.Cycle.ProductionCycle.TruckCycle,2020-01-26 21:04:09.0,2020-01-26 21:22:43.0
f6a6b630-41ec-47cc-a78e-b3a1d80841db,858287166,XAEntity.Cycle.ProductionCycle.TruckCycle,2020-01-26 21:05:48.0,2020-01-26 21:23:07.0
0d94d83c-093a-4592-998c-842c400a68dc,858288749,XAEntity.Cycle.ProductionCycle.LoaderCycle,2020-01-26 21:21:02.0,2020-01-26 21:23:27.0
f71df63d-08d2-4cf4-a4d8-fd069812e8b6,858288805,XAEntity.Cycle.ProductionCycle.LoaderCycle,2020-01-26 21:16:24.0,2020-01-26 21:23:36.0
c56a11c5-9c69-4662-a647-2f50f4197551,858287476,XAEntity.Cycle.ProductionCycle.TruckCycle,2020-01-26 21:07:15.0,2020-01-26 21:25:10.0
545107f9-3539-4bdc-888e-4f939de2df69,858289168,XAEntity.Cycle.ProductionCycle.LoaderCycle,2020-01-26 21:21:05.0,2020-01-26 21:25:21.0
9dd75447-96b2-4bf6-b72f-d5ddaaa9df8c,858289199,XAEntity.Cycle.ProductionCycle.LoaderCycle,2020-01-26 21:23:27.0,2020-01-26 21:25:30.0
906a3fdd-e088-4ea5-b6d9-074682cbabc5,858288117,XAEntity.Cycle.ProductionCycle.TruckCycle,2020-01-26 21:10:46.0,2020-01-26 21:25:33.0
5e0cf900-f5e7-461f-b975-760343af0973,858287626,XAEntity.Cycle.ProductionCycle.TruckCycle,2020-01-26 21:08:05.0,2020-01-26 21:25:34.0
3ec59299-4804-47d5-b790-a02c7076c709,858289261,XAEntity.Cycle.ProductionCycle.LoaderCycle,2020-01-26 21:22:25.0,2020-01-26 21:25:38.0
c0366390-71ec-4e1f-b32f-eaa39bd018ca,858287660,XAEntity.Cycle.ProductionCycle.TruckCycle,2020-01-26 21:08:22.0,2020-01-26 21:25:40.0
90701874-5a80-4d43-9977-603a64e2ab7b,858289350,XAEntity.Cycle.ProductionCycle.LoaderCycle,2020-01-26 21:21:27.0,2020-01-26 21:25:55.0
c27de64a-e2f3-4cf3-bee6-de13f36d4278,858288549,XAEntity.Cycle.ProductionCycle.TruckCycle,2020-01-26 21:12:19.0,2020-01-26 21:26:43.0
4556a1b6-9a42-417b-b28d-7cc86f6f0a59,858289701,XAEntity.Cycle.ProductionCycle.LoaderCycle,2020-01-26 21:25:21.0,2020-01-26 21:27:35.0
6690b4e6-b653-4cb6-bf9d-305c9a9b1ecc,858288106,XAEntity.Cycle.ProductionCycle.TruckCycle,2020-01-26 21:10:52.0,2020-01-26 21:28:31.0
af148a18-0a50-4b09-a442-3c26ccd2a1df,858288015,XAEntity.Cycle.ProductionCycle.TruckCycle,2020-01-26 21:10:14.0,2020-01-26 21:29:18.0
fc0db364-8e30-4079-8a8d-4bd00fe8c309,858290121,XAEntity.Cycle.ProductionCycle.LoaderCycle,2020-01-26 21:25:30.0,2020-01-26 21:29:32.0
3ad9b16e-83e0-4294-ad82-f34b2a22c150,858288880,XAEntity.Cycle.ProductionCycle.TruckCycle,2020-01-26 21:14:00.0,2020-01-26 21:29:38.0
120ef921-8988-49f1-ac96-d236b608571b,858288784,XAEntity.Cycle.ProductionCycle.TruckCycle,2020-01-26 21:13:34.0,2020-01-26 21:29:42.0
1ebfc444-7ebb-4493-9f92-fb3336b3eede,858290235,XAEntity.Cycle.ProductionCycle.LoaderCycle,2020-01-26 21:27:35.0,2020-01-26 21:30:03.0
ac50b5b7-6c8f-44ec-916f-bacad40270f4,858290270,XAEntity.Cycle.ProductionCycle.LoaderCycle,2020-01-26 21:25:55.0,2020-01-26 21:30:09.0
3146ebda-f19d-4138-9a82-7031b9da1fd4,858290426,XAEntity.Cycle.ProductionCycle.LoaderCycle,2020-01-26 21:25:38.0,2020-01-26 21:30:52.0
8ddd9a51-9a64-4ae2-8935-17f8a63f4a2f,858288149,XAEntity.Cycle.ProductionCycle.TruckCycle,2020-01-26 21:11:02.0,2020-01-26 21:31:22.0
b65c9894-7b4e-44f4-bb59-f713b0986fd5,858290632,XAEntity.Cycle.ProductionCycle.LoaderCycle,2020-01-26 21:29:32.0,2020-01-26 21:31:48.0
25aac271-42c2-4e04-92d4-7753be3b1729,858290760,XAEntity.Cycle.ProductionCycle.LoaderCycle,2020-01-26 21:30:03.0,2020-01-26 21:32:27.0
dc694d73-7514-45dc-8bed-e9e54f95cfbf,858289629,XAEntity.Cycle.ProductionCycle.TruckCycle,2020-01-26 21:17:17.0,2020-01-26 21:32:37.0
35a04eaa-3806-41ff-b9af-db6bda791f3c,858288780,XAEntity.Cycle.ProductionCycle.TruckCycle,2020-01-26 21:13:31.0,2020-01-26 21:32:45.0
98975ede-6beb-44fb-97d8-5709e001c6fa,858289784,XAEntity.Cycle.ProductionCycle.TruckCycle,2020-01-26 21:17:52.0,2020-01-26 21:32:45.0
1056c61e-05d5-44e8-9bc2-f6ffc6ce5bd0,858291071,XAEntity.Cycle.ProductionCycle.LoaderCycle,2020-01-26 21:30:09.0,2020-01-26 21:34:06.0
f54d0c82-5981-4de2-8770-57a8b498b173,858289111,XAEntity.Cycle.ProductionCycle.TruckCycle,2020-01-26 21:15:03.0,2020-01-26 21:34:20.0
9cbf48d5-063f-4201-8a06-a57a64e38d08,858289147,XAEntity.Cycle.ProductionCycle.TruckCycle,2020-01-26 21:15:16.0,2020-01-26 21:34:26.0
b340c77f-2008-4e4d-aae1-ed71f4b32e12,858291155,XAEntity.Cycle.ProductionCycle.LoaderCycle,2020-01-26 21:30:52.0,2020-01-26 21:34:30.0
21727aa4-5a51-48c7-9ea0-78f01a842a38,858291183,XAEntity.Cycle.ProductionCycle.LoaderCycle,2020-01-26 21:32:27.0,2020-01-26 21:34:36.0
c0d04482-fc12-475e-b229-747908bf0192,858291326,XAEntity.Cycle.ProductionCycle.LoaderCycle,2020-01-26 21:31:48.0,2020-01-26 21:35:19.0
843bfa93-9415-46c6-879a-4fc65296037d,858290305,XAEntity.Cycle.ProductionCycle.TruckCycle,2020-01-26 21:20:15.0,2020-01-26 21:35:34.0
2d33ac67-a5b8-4c3c-afff-4aa15c28ea23,858289530,XAEntity.Cycle.ProductionCycle.TruckCycle,2020-01-26 21:16:45.0,2020-01-26 21:36:07.0
ea921945-8e6e-4bc4-b6da-ce3fd7e3a13c,858290974,XAEntity.Cycle.ProductionCycle.LoaderCycle,2020-01-26 21:23:36.0,2020-01-26 21:36:33.0
1917e23c-ada8-45bb-8570-364a83ea4db1,858291740,XAEntity.Cycle.ProductionCycle.LoaderCycle,2020-01-26 21:34:36.0,2020-01-26 21:37:16.0
b5fa2c2d-f6c0-4c76-8fdc-f3d2860202bc,858291837,XAEntity.Cycle.ProductionCycle.LoaderCycle,2020-01-26 21:35:19.0,2020-01-26 21:37:21.0
1c72433f-dd8c-41f9-be6c-7f8d344266d2,858290750,XAEntity.Cycle.ProductionCycle.TruckCycle,2020-01-26 21:22:24.0,2020-01-26 21:38:14.0
5a08dfc6-cab7-4f8b-8908-3c4de3d74ecf,858290386,XAEntity.Cycle.ProductionCycle.TruckCycle,2020-01-26 21:20:39.0,2020-01-26 21:38:15.0
9d55479d-e490-4b0e-9186-dfbf1e99f813,858290889,XAEntity.Cycle.ProductionCycle.TruckCycle,2020-01-26 21:23:07.0,2020-01-26 21:38:35.0
06c846ef-c8ab-4fe0-acdd-dc8ed8fa7edf,858292076,XAEntity.Cycle.ProductionCycle.LoaderCycle,2020-01-26 21:34:30.0,2020-01-26 21:38:35.0
7dc2db80-5970-4c96-b7c1-f070d4c61d08,858292279,XAEntity.Cycle.ProductionCycle.LoaderCycle,2020-01-26 21:37:21.0,2020-01-26 21:39:29.0
812f1b52-0f75-435b-9c2f-687a7ee9239d,858292313,XAEntity.Cycle.ProductionCycle.LoaderCycle,2020-01-26 21:37:16.0,2020-01-26 21:39:32.0
7a52a484-5eae-43d7-9d8e-a3580e053a74,858290517,XAEntity.Cycle.ProductionCycle.TruckCycle,2020-01-26 21:21:08.0,2020-01-26 21:41:29.0
fac9ac6e-5f03-42fe-a6c8-5a11d792a276,858286125,XAEntity.Cycle.ProductionCycle.TruckCycle,2020-01-26 21:00:52.0,2020-01-26 21:41:38.0
f72f2444-5dff-43f6-8279-e964c7e23fd5,858290801,XAEntity.Cycle.ProductionCycle.TruckCycle,2020-01-26 21:22:43.0,2020-01-26 21:41:53.0
a9e1cbb6-93d0-4b89-accd-89e79e8bee07,858294192,XAEntity.Cycle.ProductionCycle.LoaderCycle,2020-01-26 21:39:29.0,2020-01-26 21:41:53.0
b7beb4fd-e31f-43a7-8245-fe12a80688cd,858291428,XAEntity.Cycle.ProductionCycle.TruckCycle,2020-01-26 21:25:40.0,2020-01-26 21:41:58.0
36360541-ec29-4d77-a3fa-d681e7ad062d,858294359,XAEntity.Cycle.ProductionCycle.LoaderCycle,2020-01-26 21:38:35.0,2020-01-26 21:42:53.0
7847aeb9-b315-4867-9113-2c8f09b9cc50,858294391,XAEntity.Cycle.ProductionCycle.LoaderCycle,2020-01-26 21:39:32.0,2020-01-26 21:42:58.0
246b0033-0de2-4fa6-a417-e7c3a7ab4422,858291402,XAEntity.Cycle.ProductionCycle.TruckCycle,2020-01-26 21:25:34.0,2020-01-26 21:43:06.0
4fbb1b17-8411-48f3-b6b9-48360f15ac59,858294503,XAEntity.Cycle.ProductionCycle.LoaderCycle,2020-01-26 21:34:06.0,2020-01-26 21:43:27.0
8f8bbf37-ef05-494d-97c4-b5c71eb02014,858291407,XAEntity.Cycle.ProductionCycle.TruckCycle,2020-01-26 21:25:33.0,2020-01-26 21:43:35.0
c9787016-838b-49c2-ac78-da8da04f4dc8,858291290,XAEntity.Cycle.ProductionCycle.TruckCycle,2020-01-26 21:25:10.0,2020-01-26 21:44:32.0
31f4afad-8576-4732-8660-2ad19aeaf08f,858292059,XAEntity.Cycle.ProductionCycle.TruckCycle,2020-01-26 21:28:31.0,2020-01-26 21:44:37.0
c898d212-4307-4fb6-bade-4f7e314cd487,858294904,XAEntity.Cycle.ProductionCycle.LoaderCycle,2020-01-26 21:42:58.0,2020-01-26 21:45:21.0
8416de1b-1d6f-4678-93cb-2cb69809fd48,858292342,XAEntity.Cycle.ProductionCycle.TruckCycle,2020-01-26 21:29:38.0,2020-01-26 21:45:37.0
9418682b-8d30-4b95-b58d-519ada81e8ed,858292354,XAEntity.Cycle.ProductionCycle.TruckCycle,2020-01-26 21:29:42.0,2020-01-26 21:46:09.0
17754fe5-bbd9-462d-a146-ee4aed3154d3,858295268,XAEntity.Cycle.ProductionCycle.LoaderCycle,2020-01-26 21:42:53.0,2020-01-26 21:46:53.0
fe5bec88-309f-4ced-8de0-b06447396731,858295293,XAEntity.Cycle.ProductionCycle.LoaderCycle,2020-01-26 21:41:53.0,2020-01-26 21:47:00.0
f68e5315-62df-46dc-bbc4-54c71f38bb6c,858294337,XAEntity.Cycle.ProductionCycle.TruckCycle,2020-01-26 21:32:45.0,2020-01-26 21:47:13.0
437f9f3d-b735-4d5c-a425-54e311dfdd3d,858295315,XAEntity.Cycle.ProductionCycle.LoaderCycle,2020-01-26 21:43:27.0,2020-01-26 21:47:26.0
fd4a3cbb-4a2e-4bbd-8232-0fa7253e3cbd,858295507,XAEntity.Cycle.ProductionCycle.LoaderCycle,2020-01-26 21:45:21.0,2020-01-26 21:48:15.0
5de3c815-bdac-4e2c-8b3f-9831c4871120,858294314,XAEntity.Cycle.ProductionCycle.TruckCycle,2020-01-26 21:32:37.0,2020-01-26 21:48:23.0
4636f21a-f838-4cad-96de-e0cce7eceeae,858292237,XAEntity.Cycle.ProductionCycle.TruckCycle,2020-01-26 21:29:18.0,2020-01-26 21:48:31.0
66a2099c-2c9b-4d74-8a78-b283cdd0d822,858295107,XAEntity.Cycle.ProductionCycle.LoaderCycle,2020-01-26 21:36:33.0,2020-01-26 21:48:57.0
377af9f5-b893-4459-be7c-f2704afcae42,858295797,XAEntity.Cycle.ProductionCycle.LoaderCycle,2020-01-26 21:47:00.0,2020-01-26 21:49:32.0
d1455e24-a342-42f3-b993-7ec977dce476,858294939,XAEntity.Cycle.ProductionCycle.TruckCycle,2020-01-26 21:35:34.0,2020-01-26 21:49:59.0
bb9645f1-7897-41ed-b73e-b5bdec3902b3,858295948,XAEntity.Cycle.ProductionCycle.LoaderCycle,2020-01-26 21:48:15.0,2020-01-26 21:50:24.0
a701cbd2-627b-4021-9a6f-68b7479c895e,858296086,XAEntity.Cycle.ProductionCycle.LoaderCycle,2020-01-26 21:46:53.0,2020-01-26 21:50:59.0
3377370f-70a6-4cb0-9c3a-918f9a68a41e,858294707,XAEntity.Cycle.ProductionCycle.TruckCycle,2020-01-26 21:34:20.0,2020-01-26 21:51:03.0
253bc342-5370-4bb4-a69d-b95c9cdb7220,858296267,XAEntity.Cycle.ProductionCycle.LoaderCycle,2020-01-26 21:47:26.0,2020-01-26 21:51:16.0
44785dcb-4f42-4fc3-b2c5-2ef42cbe4ba9,858296355,XAEntity.Cycle.ProductionCycle.LoaderCycle,2020-01-26 21:49:32.0,2020-01-26 21:52:02.0
8f959efd-df78-4383-aa7f-6cb6b83708a3,858291619,XAEntity.Cycle.ProductionCycle.TruckCycle,2020-01-26 21:26:43.0,2020-01-26 21:52:14.0
efbe2be1-6d28-4a33-8678-c4f02edc8198,858292816,XAEntity.Cycle.ProductionCycle.TruckCycle,2020-01-26 21:31:22.0,2020-01-26 21:52:24.0
87d564a4-95eb-410c-a36d-593ed1aab2dd,858294356,XAEntity.Cycle.ProductionCycle.TruckCycle,2020-01-26 21:32:45.0,2020-01-26 21:52:51.0
d08d2861-08a8-493a-af95-30dd07e76d6d,858296553,XAEntity.Cycle.ProductionCycle.LoaderCycle,2020-01-26 21:50:24.0,2020-01-26 21:52:52.0
3bb84333-09ce-4a26-873d-6dd1d8a78854,858295501,XAEntity.Cycle.ProductionCycle.TruckCycle,2020-01-26 21:38:14.0,2020-01-26 21:52:55.0
bb61ffb7-9cf9-4236-b856-e9c493ddd191,858296829,XAEntity.Cycle.ProductionCycle.LoaderCycle,2020-01-26 21:50:59.0,2020-01-26 21:54:10.0
40b08de7-c3fa-473a-a474-eeb539ddb1da,858297057,XAEntity.Cycle.ProductionCycle.LoaderCycle,2020-01-26 21:52:02.0,2020-01-26 21:54:38.0
22d71b84-0c7b-411c-a8dc-a18066f93bc3,858297004,XAEntity.Cycle.ProductionCycle.LoaderCycle,2020-01-26 21:48:57.0,2020-01-26 21:54:44.0
935e7a99-7599-4fe3-b069-670d34477500,858297110,XAEntity.Cycle.ProductionCycle.LoaderCycle,2020-01-26 21:51:16.0,2020-01-26 21:55:11.0
44332ef0-fb5e-42a4-b130-c73529aac6b0,858297159,XAEntity.Cycle.ProductionCycle.LoaderCycle,2020-01-26 21:52:52.0,2020-01-26 21:55:18.0
6049ba29-5503-4bd7-a239-074656d3a1a4,858294738,XAEntity.Cycle.ProductionCycle.TruckCycle,2020-01-26 21:34:26.0,2020-01-26 21:55:29.0
a9878cb3-f23c-4ccd-a782-20c0d07a8553,858297374,XAEntity.Cycle.AuxiliaryCycle.AuxMobileCycle,2020-01-26 19:59:37.0,2020-01-26 21:56:11.0
f9a5f032-c684-44de-9112-4ef9cc7ccefe,858296284,XAEntity.Cycle.ProductionCycle.TruckCycle,2020-01-26 21:41:38.0,2020-01-26 21:56:16.0
d640a9c1-cab0-41a3-a147-11d8ba3413ff,858297531,XAEntity.Cycle.AuxiliaryCycle.AuxMobileCycle,2020-01-26 19:15:47.0,2020-01-26 21:56:49.0
26cd6ba5-dedd-42ed-a032-bf73336135a2,858297555,XAEntity.Cycle.AuxiliaryCycle.AuxMobileCycle,2020-01-26 15:22:38.0,2020-01-26 21:56:53.0
32372f6b-ea06-43ed-a578-6a0eb40db814,858297680,XAEntity.Cycle.ProductionCycle.LoaderCycle,2020-01-26 21:54:38.0,2020-01-26 21:57:00.0
